nursing professional development
older people living
one randomized controlled
online cross-sectional study
optimal control problem
orthostatic tachycardia syndrome
pandemia del covid-19
paraesophageal hernia repair
participants also reported
particle size distribution
patchy ground glass
patients developed severe
patients required intensive
patients requiring icu
patients requiring intubation
pelvic lymph node
physical activity guidelines
plasmodium falciparum malaria
plus-strand rna viruses
point-of-care lung ultrasound
poor overall survival
porcine alveolar macrophages
positive attitudes towards
poultry industry worldwide
practices towards covid-19
preliminary results indicate
primary outcome occurred
primary safety endpoint
prospective data collection
prostate cancer cells
protected code stroke
protection motivation theory
psychological distress scale
public health priorities
public health tool
qualitative descriptive study
qualitative thematic analysis
random forest classifier
randomized trials evaluating
rapid serological test
receiver-operating characteristic curve
recent studies indicate
recent studies show
reduced postoperative pain
renal artery stenosis
required invasive ventilation
resonance imaging showed
respiratory disease covid-19
respiratory failure associated
respiratory infections caused
respiratory muscle strength
respiratory syndrome coronaviruses
respiratory tract diseases
response evaluation criteria
results fifty patients
results showed significant
results strongly suggest
retrospective study evaluated
right upper quadrant
risk factors affecting
risk factors include
rna polymerase inhibitors
rna secondary structures
road traffic accidents
sars-cov-2 infection rates
science direct scopus
scoping review aimed
serious health problem
serum antibody titers
several viral infections
severe inflammatory response
severe liver injury
sexual function index
shanghai public health
short time period
significant differences regarding
significant increased risk
significantly lower incidence
since early 2020
sodium dodecyl sulfate
specific antiviral therapy
specific igg antibodies
statistical analysis used
stratified random sampling
stringent infection control
student mental health
studies extracted data
studies reporting data
survey included questions
sympathetic nerve activity
symptoms include fever
syncytial virus parainfluenza
take preventive measures
task force members
tiene como objetivo
time series forecasting
tumor necrosis factor-
two amino acid
two days later
two focus groups
two groups regarding
two patients presented
unconditional logistic regression
undergoing percutaneous coronary
underlying medical condition
underwent laparoscopic repair
uses angiotensin-converting enzyme
using big data
using chi-square test
using convolutional neural
using magnetic resonance
ventricular assist devices
versus standard care
viral hemorrhagic fever
viral rna genome
viral rna levels
without covid-19 symptoms
x-ray photoelectron spectroscopy
year old male
young people aged
óbitos por coronavírus
1016/j jor 2018
1016/j jor 2019
2020 wolters kluwer
2021 elsevier ltd
abdominal wall repair
academic health system
acid amplification testing
activating transcription factor
acute anterior circulation
acute aortic dissection
acute respiratory syndromes
advanced rectal cancer
adverse event rates
age gender bmi
age sex race/ethnicity
among adult patients
among covid-19 cases
analysis revealed significant
androgen deprivation therapy
arterial oxygen partial
asa physical status
associated coronavirus disease
background acute respiratory
background laparoendoscopic single-site
bacterial artificial chromosome
baseline nihss score
better cosmetic results
biological processes including
bladder cancer cells
borderline personality disorder
bovine viral diarrhoea
breast milk samples
briggs institute critical
british columbia canada
cancer clinical trials
cancer patients infected
care home staff
causada pelo novo
cell culture models
cerebral oximetry index
chest tube duration
chronic otitis media
clinical characteristics treatment
clinical trials evaluating
cloth face coverings
cluster randomised controlled
coherence tomography angiography
collected included demographics
colorectal liver metastasis
commercial re-use see
community-based cross-sectional study
comparative sequence analysis
cone-beam computed tomography
confirmed covid-19 disease
consecutive patients referred
conserve personal protective
content analysis method
control measures implemented
controlled mechanical ventilation
conventional open surgery
corona virus 2019
coronavirus disease 2019-associated
covid-19 critically ill
covid-19 disease course
covid-19 infection status
covid-19 open research
covid-19 pandemic materials
covid-19 period compared
critical covid-19 pneumonia
current controlled trials
current health care
current severe acute
damage-associated molecular patterns
data collection period
deep reinforcement learning
del síndrome respiratorio
delayed viral clearance
dengue virus infection
developed severe covid-19
diabetes mellitus patients
different geographical regions
disease 2019 covid-19
disease named covid-19
disseminated intravascular coagulopathy
distress syndrome acute
drug discovery process
early june 2020
early warning scores
east respiratory syndrome-coronavirus
effective antiviral agents
effective antiviral therapies
effective therapeutic agents
electron microscopic examination
electron microscopy showed
electronic bibliographic databases
elevated troponin levels
epidemiological studies depression
esophageal cancer patients
existing health disparities
external rectal prolapse
factors including age
femoral neck fractures
final infarct volumes
first covid-19 cases
first european country
free tissue transfer
functional theory calculations
gadolinium-based contrast agents
gastrointestinal adverse events
gender marital status
general data protection
global economic crisis
global health crises
global health threats
gold standard treatment
google scholar embase
government public health
government response tracker
granulocyte-macrophage colony-stimulating factor
hcv rna replication
health behaviour change
health emergency management
healthcare delivery system
healthy young adults
heart rate respiratory
hemoglobin oxygen saturation
high psychological distress
high-quality patient care
higher covid-19 mortality
higher scores indicating
hold great promise
hormone replacement therapy
hospital stay duration
host cell factors
host cells via
however limited data
human resource development
hypoxaemic respiratory failure
icu bed capacity
identify factors influencing
identifying risk factors
il-1 receptor antagonist
important human pathogens
important step towards
in-hospital mortality risk
including fever cough
including pregnant women
increased psychological distress
individual risk factors
infección por covid-19
infection control strategy
infections surveillance system
infectious diseases especially
infectious respiratory diseases
informa que registra
information becomes available
inhibit virus replication
innate lymphoid cells
inspired oxygen ratio
institute critical appraisal
intensive blood pressure
internal consistency reliability
internal transcribed spacer
janeiro informa que
key performance indicators
key public health
large animal model
laser scanning microscopy
late april 2020
limited english proficiency
liver enzyme levels
local ethics committee
lower platelet count
lower white blood
lung epithelial cell
lymph node involvement
macrophage inflammatory protein
magnetic resonance images
main coronary artery
major complication rates
male median age
many older adults
may develop severe
may negatively affect
mean knowledge score
mechanical ventilation support
med student/res case
medical literature analysis
medline cinahl embase
memorial sloan kettering
mental health especially
mild covid-19 disease
minus-strand rna synthesis
molecular diagnostic methods
monoclonal antibodies targeting
mortality intensive care
multi-system inflammatory syndrome
multicenter randomized trial
multiple factors including
multiple sclerosis patients
multivariate analyses showed
named entity recognition
nasopharyngeal swab sample
nasopharyngeal swab testing
national online survey
nationwide cohort study
negative pressure rooms
neural progenitor cells
neutralizing antibody titer
new mathematical model
new onset diabetes
new therapeutic agents
new treatment options
nosocomial infections surveillance
nuclear medicine departments
nucleotide sequence identity
numerous clinical trials
obscure gastrointestinal bleeding
observational pilot study
obsessive compulsive disorder
one million people
one patient received
ongoing covid-19 crisis
open online course
operating characteristics curve
operating room personnel
outside hubei province
ovid medline ovid
paediatric emergency department
parental mental health
participants also completed
patients critically ill
patients hospitalized due
patients per day
patients undergoing hemodialysis
patients undergoing surgical
pcr-confirmed covid-19 patients
per cent respectively
per quality-adjusted life
perceived behavioral control
percent excess weight
pluripotent stem cell-derived
pneumocystis jirovecii pneumonia
pneumoniae haemophilus influenzae
poisson regression analysis
poor prognostic factors
possible vertical transmission
potential risks associated
potential therapeutic agent
potential treatment options
practice towards covid-19
present review provides
prevent disease progression
previous studies demonstrated
previous systematic reviews
primary outcome variable
primary patency rate
pro-brain natriuretic peptide
proinflammatory cytokine production
prospective randomized studies
providing mental health
public health benefits
public health consequences
public health nursing
publicly available information
pulmonary artery systolic
pulmonary vein isolation
que registra até
radio frequency ablation
randomised double-blind placebo-controlled
randomized placebo-controlled trials
randomized trial comparing
rates per 100
re-use see rights
receptor angiotensin converting
regional lymph nodes
require special attention
research articles published
resource limited settings
respiratory tract viruses
respiratory virus detection
results obtained show
results provide insight
results shed light
results ten patients
results thirty patients
retrospective study aimed
review summarizes current
risk factors contributing
rna binding protein
sars-cov-2 coronavirus pandemic
sars-cov-2 ribonucleic acid
scarce medical resources
second postoperative day
selective estrogen receptor
semi-structured in-depth interviews
serotonin reuptake inhibitors
severe acute pancreatitis
severe viral infections
signaling pathways including
since world war
single port access
single-crystal x-ray diffraction
situs inversus totalis
six patients underwent
smooth muscle cell
social care professionals
social distancing protocols
social media channels
soft tissue infections
spanish flu pandemic
special administrative region
specific immune response
spike protein receptor
spread worldwide since
staple line leak
statistical analysis plan
statistically significant lower
streptococcus pneumoniae haemophilus
study findings suggest
study group included
sub-saharan african countries
suspected severe acute
syncytial virus infection
syndromic surveillance systems
systematically searched medline
systemic side effects
systemic vascular resistance
testing contact tracing
tobacco mosaic virus
tomography pulmonary angiography
total hip replacement
transcription quantitative polymerase
transmission electron microscope
transvaginal natural orifice
traumatic stress symptoms
two commonly used
undergoing general anesthesia
university irving medical
upper aerodigestive tract
using commercially available
using convenience sampling
using generalized estimating
using multiple linear
various viral infections
viral fusion protein
viral replication complexes
vulnerable populations including
wear personal protective
weight loss surgery
well-designed clinical trials
wild type mice
within health care
within three days
without sars-cov-2 infection
wuhan jinyintan hospital
years body mass
16s ribosomal rna
2003 sars outbreak
2009 pandemic h1n1
2020 editorial board
30th april 2020
30th january 2020
7-item generalized anxiety
abdominal pain nausea
abdominal wall closure
acute phase proteins
adipose-derived stem cells
admitted covid-19 patients
adverse effects associated
age female sex
airborne infection isolation
alanine aminotransferase aspartate
also significantly decreased
also significantly reduced
american psychological association
aminotransferase aspartate aminotransferase
among cancer survivors
among people aged
analysed using spss
anastomotic leak rate
angiotensin receptor blocker
anterior circulation occlusion
anti-tumor necrosis factor
argon plasma coagulation
artery bypass surgery
assess mental health
attracted great attention
available clinical data
available treatment options
avian h5n1 influenza
background natural orifice
becoming increasingly clear
best possible care
better health outcomes
blood flow rate
body condition score
body fat percentage
breast cancer diagnosis
c-x-c motif chemokine
carcinoma cell line
cardiovascular risk factor
case rep postr
cases per year
cell adhesion molecules
cerebral tissue oxygen
cerebrospinal fluid analysis
cervical artery dissection
chest computed tomographic
chest x-ray image
chinese medicine systems
chronic hbv infection
chronic myeloid leukemia
ciliary beat frequency
climate change impacts
clinical manifestations including
clinical microbiology laboratories
clinical outcome data
clinical presentation diagnosis
clinical success rates
clinical trials registries
clostridioides difficile infection
cloth face masks
cognitive emotion regulation
communication skills training
compare clinical outcomes
comprehensive cancer center
comprehensive stroke centers
conducting clinical trials
convolution neural network
coronary artery dilatation
coronavirus anxiety scale
covid -19 pandemic
covid-19 among people
covid-19 case counts
covid-19 cases across
covid-19 confirmed patients
covid-19 control measures
covid-19 death rates
covid-19 disease progression
covid-19 epidemic period
covid-19 global health
covid-19 infection confirmed
covid-19 outbreak period
covid-19 pandemic increased
covid-19 pandemic particularly
covid-19 patients however
covid-19 preventive behaviors
covid-19 risk perception
critical ill patients
current diagnostic methods
daily physical activity
data also suggest
data collection system
data sources included
days post symptom
depression symptoms among
design randomized controlled
developed severe pneumonia
diabetes hypertension cardiovascular
different geographic regions
different treatment modalities
disability status scale
disease free equilibrium
diseases surveillance system
dodecyl sulfate-polyacrylamide gel
double-blind placebo-controlled study
double-blind randomized placebo-controlled
early-stage lung cancer
east respiratory syndrome-related
effective preventive measures
eight electronic databases
elective cardiac surgery
emergency use authorizations
enforced social distancing
epidemiologic studies depression
epidemiological demographic clinical
european central bank
exhaled nitric oxide
experimental animal models
extensive literature review
filtering facepiece respirator
finite element analysis
fisher exact tests
four patients developed
four patients died
four patients underwent
fractional inspired oxygen
free flap reconstruction
genetic risk factors
global healthcare system
global polio eradication
global scientific community
good neurologic outcome
good neurological outcome
graph neural network
graph neural networks
graphical user interface
guangdong province china
gulf cooperation council
haemophilus influenzae type
health insurance review
health organization quality
health outcomes including
health system resilience
healthcare delivery systems
healthcare workers including
hemolytic uremic syndrome
hierarchical regression analyses
high-intensity interval training
higher perceived stress
highly infectious respiratory
hospital bed capacity
hospital mortality rate
hospital stay compared
ibm spss statistics
igg antibody levels
immune cell types
immune checkpoint inhibitor
immune system activation
implementing social distancing
improving patient outcomes
improving public health
included older age
including public health
incontinence severity index
increased thrombotic risk
independently selected studies
infection control training
infection prevention strategies
infectious disease agents
inflammatory cytokine production
inflammatory skin disease
influenza vaccine uptake
influenza virus replication
inform clinical practice
inhibited viral replication
internal mammary artery
intracranial large vessel
invasive coronary angiography
investigation posters presented
ischemic brain injury
japan south korea
key amino acid
kidney disease patients
knowledge gaps remain
laboratory confirmed cases
laboratory-confirmed coronavirus disease
laparoendoscopic single site
laparoscopic low anterior
laparoscopy-assisted distal gastrectomy
large animal models
large clinical trials
large health care
last ten years
law enforcement agencies
least squares regression
library medline embase
likelihood ratio test
liquid chromatography-mass spectrometry
liver function test
local tumour progression
lockdown period compared
logistic regression indicated
low educational level
low pathogenic avian
lower respiratory symptoms
lower viral load
lymph node enlargement
main pancreatic duct
main pulmonary artery
main risk factor
maintaining social distance
many countries worldwide
many viruses including
matched healthy controls
maximum likelihood estimation
mean lesion length
mean square deviation
mean weight loss
mechanical ventilation may
mechanically ventilated children
medical record data
medical waste management
medicine systems pharmacology
medline cinahl psycinfo
medline cochrane library
mental health scores
methods electronic databases
methods retrospective cohort
methods twenty patients
minimally invasive alternative
mobile cabin hospitals
modifiable risk factor
molecular docking showed
multicenter cross-sectional study
multilevel logistic regression
multiple data sources
multivariate logistic analysis
muscle-invasive bladder cancer
mustela putorius furo
nasal continuous positive
national basketball association
national healthcare system
national natural science
national surveillance system
nations sustainable development
natural science foundation
nervous system disease
nervous system infection
nervous system infections
nuclear localization signal
nucleic acid sequence
obstructive pulmonary diseases
one health concept
one standard deviation
ongoing pandemic caused
online academic activities
online survey platform
open inguinal hernia
open liver resection
open new avenues
optic nerve head
original investigation posters
overall mental health
paid sick leave
palliative care unit
patient health questionnaire-2
patients developed acute
patients received intravenous
patients receiving invasive
patients remains unclear
patients showed increased
patients without prior
peak viral load
pediatric acute lung
peking union medical
per capita income
per one million
performing aerosol-generating procedures
peripheral blood stem
personal information form
pfizer-biontech covid-19 vaccine
physical activity interventions
pooled mean difference
pooled risk ratio
poorer clinical outcomes
popular social media
porcine dermal collagen
porcine hemagglutinating encephalomyelitis
poses new challenges
possible side effects
powder x-ray diffraction
practice research datalink
present review focuses
primary care practice
primary ciliary dyskinesia
program early computed
programmed ribosomal frameshifting
prolonged air leak
promising drug candidates
promising drug target
prostate symptom score
provide high quality
provide valuable insight
provides novel insights
public health functions
public health sector
public health social
randomised controlled clinical
randomized crossover study
rapid worldwide spread
registration url http
regulate gene expression
relative search volumes
remained relatively stable
remains incompletely understood
renal transplant patients
renewable energy sources
renin-angiotensin system inhibitors
renin-angiotensin-aldosterone system inhibitors
rep postr presented
requiring oxygen therapy
requiring renal replacement
requiring respiratory support
resilient health systems
respiratory disease syndrome
respiratory tract secretions
respiratory viral diseases
results five patients
results may provide
results provide important
results provide novel
retrospective comparative study
retrospective multicenter cohort
reverse transcriptase quantitative
review recent advances
reviewed medical records
reviewers extracted data
reviewers independently extracted
right heart failure
right lower quadrant
risk assessment tools
risk stratification tool
rural health care
sars-cov-2 infection based
sars-cov-2 infection causes
sars-cov-2 life cycle
sars-cov-2 receptor-binding domain
sars-cov-2 specific antibodies
secondary attack rates
serial interval distribution
several animal models
severe abdominal pain
sheds new light
short-chain fatty acids
showed complete occlusion
showed high sensitivity
side effect profile
significant independent predictors
significantly lower mean
single-stranded rna genome
skeletal muscle mass
small molecule drugs
small-angle x-ray scattering
smoking cessation interventions
social distancing among
social media applications
social media may
sodium dodecyl sulfate-polyacrylamide
sources pubmed embase
spike protein gene
spreading rapidly around
stage renal disease
standard laparoscopic cholecystectomy
statistical analysis revealed
statistically significant correlations
statistically significant negative
student/res case rep
study also found
study also provides
study inclusion criteria
study results suggest
subjective sleep quality
sulfate-polyacrylamide gel electrophoresis
superior mesenteric vein
superior sagittal sinus
support decision making
support vector regression
susceptible exposed infected
swine industry worldwide
symptoms anxiety symptoms
syndromic surveillance system
systematic review included
systematically searched pubmed
systems biology approach
ten patients underwent
tertiary care university
three age groups
three patients required
time series model
total body irradiation
total hospital charges
total procedure time
traditional chinese herbal
transplant recipients may
traumatic spinal cord
treatment-emergent adverse events
two cell lines
two different time
underlying risk factors
union medical college
united nations sustainable
univariate regression analysis
universal influenza vaccine
upper reference limit
using daily data
using electron microscopy
using multivariate analysis
using stata version
vaccine preventable diseases
venous clinical severity
versus host disease
viral concentrations ranging
viral disease caused
viral genome sequencing
viral pneumonia caused
viral vector vaccines
virus neutralizing antibodies
viruses including coronaviruses
visceral adipose tissue
wastewater treatment plant
weighted mean differences
wireless sensor network
without significant difference
world health assembly
years age group
100 000 deaths
2003 sars epidemic
2008 financial crisis
3-chymotrypsin-like cysteine protease
7-point ordinal scale
abdominal compartment syndrome
accumulating evidence indicates
active sars-cov-2 infection
acute chest pain
acute neuroimaging findings
adaptive coping strategies
adverse outcomes including
age gender race
air quality improvement
alcohol-based hand sanitizer
alternative treatment options
amino acid composition
among patients without
among public health
amyloid precursor protein
analytic hierarchy process
annual household income
april 2020 using
artery systolic pressure
attitudes toward covid-19
attracted increasing attention
available literature regarding
axillary lymph nodes
background several studies
bcg vaccination policy
bile duct exploration
bovine parainfluenza virus
broad spectrum antiviral
c-reactive protein d-dimer
california los angeles
canine respiratory coronavirus
cardiopulmonary exercise testing
care delivery system
carotid artery aneurysms
carotid artery terminus
case reports case
case series studies
cell culture medium
cell surface proteins
cellular processes including
chest radiographic findings
chinese national knowledge
chronic groin pain
chronic viral infections
clinical factors associated
clinical trials comparing
clinical trials including
cluster randomized controlled
commonly used methods
compromised immune system
conducted using medline
confirmed case counts
contrast-enhanced magnetic resonance
covid-19 cases including
covid-19 coronavirus infection
covid-19 mortality risk
covid-19 pandemic despite
covid-19 pandemic disrupted
covid-19 pandemic governments
covid-19 pandemic public
covid-19 patients aged
covid-19 patients diagnosed
covid-19 related stress
creative commons license
critically ill cases
current epidemiological situation
current novel coronavirus
d-dimer lactate dehydrogenase
daily new confirmed
data analysis revealed
data becomes available
data collection form
databases medline embase
december 2019 sars-cov-2
december 2019 severe
deep inferior epigastric
deep transfer learning
delivering health care
des patients atteints
descriptive study using
develop severe pneumonia
different coping strategies
different ethnic groups
different surgical techniques
digital health tools
direct antiviral activity
direct patient contact
discrete event simulation
disease 2019 caused
dissemination ethics approval
dose per gram
early time points
effective antiviral drug
effective antiviral treatment
effective risk communication
elderly patients undergoing
electrospray ionization mass
eligibility criteria included
empiric antibiotic therapy
endoscopic linear stapler
enters host cells
ethnic minority populations
europe north america
evidence exists regarding
evidence level iii
evidence-based public health
exhibited significantly higher
expanded disability status
extraperitoneal inguinal hernia
facial plastic surgery
factors may contribute
favorable functional outcome
first confirmed covid-19
first three weeks
five patients died
five-point likert scale
flat panel detector
free fatty acid
frequent among patients
full gear personal
gained increasing attention
gastric bypass patients
gastric tube reconstruction
gear personal protective
gene expression signatures
global health diplomacy
global pandemic due
global positioning system
grey literature search
group specialised register
health care disparities
health care service
health education programs
health service utilization
health services administration
health surveillance system
health surveillance systems
help decision makers
help health care
high disease burden
high spatial resolution
higher white blood
highly contagious viral
hiv protease inhibitors
home care services
hospital information system
host defense mechanisms
house dust mite
huanan seafood market
il-2 il-4 il-6
ill mechanically ventilated
immune checkpoint blockade
immune response genes
immune system response
immunodeficiency virus infection
incident command system
included consecutive patients
including hypertension diabetes
including mental health
including pubmed embase
increased alcohol use
independent predictive factor
infection may result
infectious disease spread
information management system
innate immune defense
internal rectal prolapse
international study group
intervention group compared
intervention group received
intracellular reactive oxygen
intravenous recombinant tissue
investigate factors associated
investigational new drug
kettering cancer center
laboratory-confirmed covid-19 infection
laparoscopic bariatric surgery
laparoscopic hiatal hernia
laparoscopic nissen fundoplication
laparoscopic sigmoid resection
left lateral sectionectomy
left ventricular outflow
limited treatment options
long-term side effects
long-term weight loss
low mortality rate
lumbar spinal stenosis
lung function decline
main protease inhibitors
main themes emerged
manual contact tracing
many rna viruses
massive pulmonary embolism
maternal near miss
maternal sars-cov-2 infection
matrix-assisted laser desorption/ionization
matthews correlation coefficient
maxing shigan decoction
may also lead
may help explain
may reduce mortality
mean body weights
mean operative times
mean preoperative body
mean total operative
median time interval
medline cochrane central
mental health benefits
mental health clinicians
mental health including
mental health response
mental health systems
methods adult patients
methods fifty patients
methods forty patients
methods prospectively collected
methods retrospective study
methods three hundred
mindfulness-based stress reduction
minimally invasive resection
mixed effects models
mixed methods design
mobility group box
moderate positive correlation
modified seir model
molecular diagnostic tests
molecular dynamic simulations
mrna covid-19 vaccines
mucosal immune system
multi organ failure
multiple linear regressions
multivariate analysis indicated
multivariate logistic regressions
mycoplasma pneumoniae pneumonia
nasopharyngeal swab pcr
national notifiable diseases
natural orifice specimen
negative health outcomes
negative likelihood ratios
neutralizing monoclonal antibody
new antiviral agents
new delhi india
new emerging infectious
new sars-cov-2 virus
newcastle ottawa scale
nicotine replacement therapy
nodular ground glass
noncritically ill patients
notifiable diseases surveillance
novel sars-cov-2 coronavirus
novel therapeutic approach
observed among patients
off-pump coronary artery
one million deaths
one patient suffered
one year later
ongoing covid-19 epidemic
online health information
online survey assessing
ont été inclus
open radical cystectomy
orifice specimen extraction
outer membrane protein
overall complication rates
oxford university hospitals
pacientes hospitalizados por
pandemic control measures
participants took part
particularly vulnerable population
patients consecutively admitted
patients developed covid-19
patients died within
patients except one
patients may help
patients showed higher
patients undergoing pci
patients undergoing radical
pediatric primary care
per 100 patient-years
per cent confidence
perceived health status
perceived social isolation
percutaneous dilatational tracheostomy
perioperative blood transfusion
phase iii study
physical distancing policies
pilot randomized controlled
play pivotal roles
play significant roles
poses significant challenges
positive sense rna
positron emission tomography/computed
post-intensive care syndrome
potential antiviral agents
potential clinical applications
potential protective effect
potential therapeutic effects
practices regarding covid-19
present report describes
present review discusses
prevalence risk factors
prevent future outbreaks
previous coronavirus outbreaks
previous studies reported
previous studies suggest
primary care consultations
primary central nervous
primary safety outcome
probabilistic sensitivity analyses
probable sars cases
promote public health
propensity score weighting
propensity score-matched analysis
protein interaction network
provide strong evidence
providing medical care
public health bodies
public health center
public health outcomes
publicly available dataset
qualitative research methods
quality health care
quantitative real-time reverse
random effects meta-analyses
rapid sequence induction
rapidly throughout china
rate among patients
recent severe acute
reduce disease transmission
renal transplant recipient
repeated measures anova
reporting odds ratio
required oxygen therapy
residency training programs
respiratorio agudo grave
respiratory protective equipment
respiratory syndrome patients
respiratory syndrome severe
results eleven studies
results twenty-five patients
retinal vein occlusion
right heart catheterization
right upper lobectomy
rna binding proteins
rna virus genomes
san francisco bay
sars-cov-2 infection including
sars-cov-2 infection using
sars-cov-2 positive pregnant
sars-cov-2 rna-dependent rna
science+business media llc
scores improved significantly
search electronic databases
secondary end point
senior high school
sentinel lymph nodes
severe anxiety symptoms
severe hypoxemic respiratory
severe respiratory complications
shear wave elastography
short hospital stay
showed clinical signs
shufeng jiedu capsule
significant economic impact
since ancient times
skeletal muscle index
sleep apnea syndrome
sloan kettering cancer
small animal models
small nodular ground
social vulnerability index
soft tissue infection
specific amino acid
spike protein receptor-binding
split-thickness skin graft
spontaneous intracerebral hemorrhage
springer science+business media
standard oxygen therapy
standard protocol items
standardised mean differences
statistical analysis showed
strict containment measures
structured clinical examination
study cohort included
study results showed
study retrospectively analyzed
subgenomic mrna transcription
subgroup analysis revealed
sudden cardiac arrest
support mental health
surgery residency programs
survival analysis showed
system dynamics model
systemic inflammatory responses
target vessel revascularization
tem como objetivo
tertiary care teaching
tests per day
third review author
three overarching themes
three themes emerged
throat swab specimens
thyroid stimulating hormone
tock seng hospital
total hospital costs
total phenolic content
traditional machine learning
transepidermal water loss
transjugular intrahepatic portosystemic
trend toward higher
two commercially available
two male patients
two tertiary care
underlying molecular mechanism
underwent bariatric surgery
underwent mechanical ventilation
unidirectional barbed sutures
uniportal vats lobectomy
united states using
unmet medical need
upper gastrointestinal endoscopy
using computational fluid
using covidence software
using density functional
using snowball sampling
vacuum packaging machine
vena cava filter
vertical sleeve gastrectomy
viral infection may
viral nucleocapsid protein
vulnerable patient population
western blot assays
without statistical significance
world scientific publishing
worse covid-19 outcomes
wound closure device
000 new cases
2009 influenza pandemic
2020 world health
36-item short-form health
academic research consortium
acute ischemic strokes
acute viral bronchiolitis
addis ababa ethiopia
adult critical care
advanced cancer patients
advanced glycation end
affect human health
age gender education
air quality standards
among dental students
amp-activated protein kinase
analysis results showed
annual influenza vaccination
anxiety stress scale
articles met inclusion
baby hamster kidney
background laparoscopic ventral
barcelona clinic liver
better functional outcome
bilevel positive airway
bioelectrical impedance analysis
blood loss length
broad antiviral activity
broad spectrum antibiotics
brome mosaic virus
calcitonin gene-related peptide
cancer patients diagnosed
cardiovascular disease cancer
cardiovascular diseases diabetes
care professionals working
case study design
castration-resistant prostate cancer
cause respiratory tract
cell immune responses
cell transplant recipients
central line-associated bloodstream
cerebrospinal fluid leakage
chain reaction results
chest computerized tomography
chinese patent medicine
clinical features diagnosis
clinical interventional trials
clinical success rate
clinical trial results
clinically approved drugs
cochrane risk-of-bias tool
collected data included
common chronic diseases
common femoral artery
compound muscle action
confirmed covid-19 admitted
consecutive patients aged
consecutive patients diagnosed
convalescent plasma group
coronary artery aneurysms
coronavirus disease-19 pandemic
coronavirus spike proteins
could help identify
could significantly reduce
country like india
covid-19 among children
covid-19 cytokine storm
covid-19 include fever
covid-19 infection including
covid-19 infections among
covid-19 lockdown measures
covid-19 may present
covid-19 mortality among
covid-19 mrna vaccine
covid-19 pandemic started
covid-19 pandemic would
covid-19 surveillance data
covid-19 transmission dynamics
covid-19 virus infection
critical appraisal tool
cross-sectional study involving
currently available information
cytokine storm induced
deaths occurred among
demographic risk factors
describe clinical characteristics
design cohort study
design prospective randomized
diabetic macular edema
diagnosed covid-19 patients
diagnostic accuracy studies-2
different bat species
different geographical locations
differential expression analysis
digital health literacy
disease covid-19 caused
disease multiple sclerosis
diseases ninth revision
distress syndrome patients
dual-luciferase reporter assay
early career researchers
early computed tomography
effective reproduction numbers
effective therapeutic approach
eight patients underwent
electronic data collection
emerging data suggest
emerging zoonotic diseases
end-expiratory lung volume
endothelial cell dysfunction
endothelial progenitor cells
endovenous thermal ablation
enhanced personal protective
epicardial adipose tissue
established risk factors
european public health
excellent safety profile
existing antiviral drugs
external iliac artery
familial adenomatous polyposis
fangcang shelter hospital
fatty acid binding
fetal bovine serum
fever cough myalgia
first medical contact
first pass success
first randomized controlled
first two cases
four-port laparoscopic cholecystectomy
frequently reported symptoms
friuli venezia giulia
frozen section analysis
full text screening
future research could
gender age education
gene co-expression network
gene expression analyses
gene regulatory networks
general self-efficacy scale
generalized additive models
global pandemic since
gold standard test
good clinical practice
great public health
greater toronto area
greatest public health
group performance status
hand-assisted laparoscopic surgery
health problems including
health sciences students
health systems across
healthcare professionals involved
heart transplant recipients
help guide future
hereditary hemorrhagic telangiectasia
hernia recurrence rate
high performance computing
high risk populations
higher perceived risk
highly infectious virus
historical control group
hong kong special
hospital admission rate
hospital palliative care
hospital wuhan china
host receptor angiotensin-converting
human health worldwide
hypertension coronary heart
hypoxic pulmonary vasoconstriction
icu admission rate
identify prognostic factors
identify randomized controlled
immune response elicited
immune responses elicited
immune responses following
implantable electronic devices
improve air quality
in-hospital all-cause mortality
include fever dry
including infectious diseases
increasing every day
independent reviewers extracted
independently screen titles
independently screened studies
inductive content analysis
infection control team
infectious bronchitis viruses
inflammatory lung disease
inhibit sars-cov-2 replication
injection drug use
innate antiviral responses
insufficient weight loss
insulin-like growth factor-1
integrated health system
interferon stimulated genes
intra-aortic balloon pump
intracellular signaling pathways
intrahepatic portosystemic shunt
intuitive surgical sunnyvale
irritant contact dermatitis
ischemic stroke treated
laboratory tests showed
laparoscopic gastric resection
large randomized controlled
large teaching hospital
last several decades
left middle cerebral
left pulmonary artery
life-threatening acute respiratory
limited therapeutic options
linear mixed-effects models
literature review using
literature search yielded
live attenuated virus
live poultry markets
longer icu stay
lower blood pressure
lower genital tract
lung heart kidney
lung severity score
lung ultrasonography score
machine learning method
male covid-19 patients
many cell types
many countries across
many different types
mapk signaling pathway
march 31st 2020
mass casualty events
mass vaccination campaigns
may hold promise
may improve patient
mechanical ventilation use
media llc part
medline embase psychinfo
mental health diagnoses
mental health diagnosis
mental health nurses
mental health nursing
mental health problem
mental health research
mental health risk
mesenchymal stem/stromal cells
methods prospective observational
methods retrospective chart
mild traumatic brain
minimum data set
mitochondrial antiviral signaling
modified medical research
molecular diagnostic assays
molecular docking technology
monocyte chemoattractant protein
multicenter clinical trial
multicentre observational study
multinucleated giant cells
multiple ground-glass opacities
multiple regression model
multisystemic wasting syndrome
multivariate statistical analysis
n-terminal pro-brain natriuretic
nasal oxygen therapy
